id,order number,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action
probe_11161_428e32f8-fa8d-46b7-b613-658fbf0988f9,11161,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,3643,No,Rents,16,13,50,50,70,70,80,70
probe_4742_16b2e62b-303d-4ca4-add6-eace36f172e8,4742,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Bonus,1248,Yes,Rents,7,20,35,50,70,70,80,70
probe_3587_0561cf1b-a332-4ea5-9485-4776c48cc0ba,3587,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,120,100,60,0,100
probe_8748_6a38bdbf-12b1-4f39-b9ef-3f91ada9bb38,8748,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Salaried,153,Yes,Owns,5,15,31,50,70,70,80,70
probe_6501_d034399d-b03c-4fb7-aa30-1e862be99983,6501,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,3,3,3,4,Hourly,2183,Yes,Owns,37,63,98,120,100,60,0,60
probe_5836_7daeaecd-1489-46d2-b53b-7ab6542c0c45,5836,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,1,Bonus,4493,Yes,Owns,18,14,29,1600,600,200,0,600
probe_9528_eb079ae4-1ef5-454a-9db8-afc3ffab8f98,9528,DEDUCTIBLE,IN-NETWORK,COST IN $,3,1,3,1,Salaried,1366,No,Owns,32,33,56,1600,600,200,0,0
probe_5379_b3ebc96a-20ea-4eca-ac06-5498172a1a6b,5379,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,3,2,3,Salaried,3664,No,Owns,18,38,64,80,40,20,15,40
probe_2212_8d10cfb9-a558-4096-ace1-37961cc16f14,2212,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1919,No,Owns,25,33,56,120,100,60,0,100
probe_5726_a8ba7859-0cad-4ec3-ac8a-b86bef189aed,5726,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,2,4,2,Bonus,4695,No,Owns,35,65,80,50,60,70,80,70
probe_3237_90968022-4bf2-4aef-b093-56f98916e89a,3237,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,2,1,3,Salaried,4377,No,Rents,24,48,52,6450,4000,2000,1500,4000
probe_3456_d520e8e7-65b5-45c4-b386-4e5c835a857f,3456,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,1,1,Bonus,1248,Yes,Rents,7,20,35,20,15,10,10,15
probe_8631_13102817-fcfb-4890-9068-0f8f41b359ad,8631,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,4,3,Bonus,3085,No,Rents,45,54,88,50,60,70,80,70
probe_1205_6272a2fb-eefb-4ad1-ac41-a816f256c3d2,1205,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,0,1,0,Salaried,1214,No,Owns,6,17,32,200,40,25,0,200
probe_3944_509d23b2-609a-4909-a07e-045caa6b343b,3944,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,2,2,1,Salaried,2175,No,Owns,35,49,59,120,100,60,0,100
probe_8416_654a2395-ae7b-40b3-8171-09b358ae879d,8416,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,4,2,3,Hourly,176,Yes,Rents,45,70,81,100,50,30,10,30
probe_5740_21e074dd-4a67-41a9-9f88-cefa74e8afef,5740,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,4,2,Hourly,4144,No,Owns,44,56,75,1600,600,200,0,200
probe_4236_e5cd0ecf-3212-4ff4-8942-052449988d1a,4236,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,2,1,Bonus,4695,No,Owns,15,38,56,200,100,10,0,100
probe_6350_e7415e3b-1a27-46f8-8211-8d24b5c691df,6350,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,1,1,Hourly,2665,No,Rents,20,29,55,1600,600,200,0,200
probe_2157_ae395a3b-9dec-4590-8ba4-b0602d4eaf04,2157,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,3,3,Salaried,1625,No,Owns,60,65,80,200,100,10,0,100
probe_6723_de5326c5-0314-4f87-ab0c-a06cec7c8e57,6723,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,0,0,Salaried,4671,Yes,Rents,15,12,28,6450,4000,2000,1500,4000
probe_10424_40858eca-5858-4261-b3aa-ef3dcba5bc28,10424,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,3,2,2,Bonus,489,No,Rents,45,51,79,100,50,30,10,10
probe_8005_1a0ebcee-9682-47ea-b921-b88350e3003a,8005,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,75,50,30,0,30
probe_410_3a2d078e-1efd-4f6a-8b7d-cfb0d41f3968,410,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,3,4,Hourly,2954,Yes,Owns,64,67,81,80,40,20,15,40
probe_10828_b8609d78-73ff-442f-8ed5-a35eb6a1ff73,10828,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Salaried,3990,No,Rents,6,1,2,50,70,80,100,80
probe_9714_22e184f2-7dc8-4f07-a54d-20a0732a0b52,9714,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,3,4,Hourly,1596,Yes,Owns,50,55,76,80,40,20,15,15
probe_9508_e48e4fc0-883d-4511-8c66-f0c0e079b772,9508,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,1,3,Salaried,4377,No,Rents,24,48,52,200,100,10,0,0
probe_10700_2ccd1d6c-4fd4-4f22-84fd-1b7eed8ef1f8,10700,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,4,4,Bonus,2810,Yes,Owns,58,74,85,50,70,70,80,80
probe_91_0d253f36-46fa-4949-909e-cf81439baf0d,91,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4555,No,Rents,2,1,9,200,40,25,0,200
probe_6179_63a9edc1-4f2a-4aff-b0ae-854654f3dfd7,6179,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,1,1,Bonus,3757,No,Rents,6,13,26,120,100,60,0,100
probe_8528_3c38ae53-4f78-46ba-94c8-f6fdef11c2e3,8528,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,4742,No,Rents,0,6,5,50,60,70,80,60
probe_3951_84429256-ad57-4283-89b0-4ec41e1d0c42,3951,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,4,3,3,Hourly,1178,No,Owns,35,54,88,20,15,10,10,10
probe_10327_18497b9a-6f34-45e6-96ad-5f396d4f3d94,10327,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,2,1,Bonus,1248,Yes,Rents,18,49,60,200,40,25,0,0
probe_2782_9df7028f-38b0-4362-bfcd-7e491b9c2015,2782,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,3,2,2,Bonus,489,No,Rents,45,51,79,50,70,70,80,70
probe_8287_cc827377-2694-4951-bc5c-1d84acdc6908,8287,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,2,1,2,Salaried,4259,Yes,Rents,6,18,32,75,50,30,0,50
probe_6176_d0ed379a-0a31-42fa-ad8d-84f71b37e903,6176,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,2,1,Bonus,3179,No,Rents,8,13,26,50,70,80,100,70
probe_3231_aeb043aa-947a-4c51-b478-a71a303a6045,3231,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,2,1,Salaried,1214,No,Owns,17,40,57,6450,4000,2000,1500,4000
probe_10591_d5428970-b1d6-498f-9385-f33350bd0fa6,10591,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4555,No,Rents,2,1,9,75,50,30,0,30
probe_6082_9d44ad93-2302-4836-a9b9-1a4b54c1c3da,6082,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,1,1,Hourly,4470,Yes,Owns,16,35,73,50,70,70,80,70
probe_8947_b51c9af0-dab1-4c73-a4b0-33ea1d2fcbda,8947,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,2,Bonus,489,No,Rents,45,51,79,200,100,10,0,10
probe_11379_c9da7245-ba0b-47c0-a9a2-d5fbd316a948,11379,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,3,2,3,Salaried,3664,No,Owns,18,38,64,80,40,20,15,15
probe_5081_4efb695c-9417-40bd-8cc4-98ee526f13e5,5081,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,3,1,Hourly,2563,Yes,Rents,35,26,75,50,70,80,100,70
probe_4112_f092d447-0d0a-464d-a449-786c77358a9a,4112,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,3,2,2,Hourly,2665,No,Rents,41,58,79,200,40,25,0,25
probe_11745_c2a82955-f0ea-488b-ac13-276865b96fcd,11745,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,0,2,0,Bonus,1856,Yes,Rents,14,11,30,80,40,20,15,20
probe_1590_67f27589-f8e0-4ec1-a7a3-f658130ac945,1590,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,2,1,1,Salaried,4742,No,Rents,15,38,56,75,50,30,0,50
probe_8402_4b994cc7-d17f-4c33-a935-65148ff52b51,8402,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,0,1,2,Bonus,144,Yes,Owns,10,19,30,1600,600,200,0,600
probe_4037_7b98c1d4-d46e-4c96-87d0-03bcba200326,4037,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,1,0,Hourly,3337,No,Rents,7,19,30,80,90,95,100,90
probe_7338_5d817914-40a8-45fd-9ba1-53387961cc76,7338,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,0,2,0,Hourly,3681,Yes,Owns,6,13,27,120,100,60,0,100
probe_4987_cdf567bc-307c-45f6-ad0b-4bca86f1abf5,4987,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,3,4,3,Salaried,4592,Yes,Rents,62,68,84,6450,4000,1500,1000,1500
probe_2890_77c128ad-20bf-4b4d-ab6c-6687b647e3da,2890,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,1,1,Bonus,1962,No,Rents,0,7,9,100,50,30,10,100
probe_6277_d2b3e5b5-b2a4-41dd-a75d-7b35b0e8862a,6277,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,0,1,Salaried,2062,No,Rents,2,9,4,20,15,10,10,15
probe_1878_3c8967d9-7b9e-4646-bcec-080347231ceb,1878,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,20,15,10,10,20
probe_6835_8eb15558-387d-43ef-8af9-c3c525b77f1e,6835,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4259,Yes,Rents,1,8,6,200,40,25,0,40
probe_9398_59f5c5b1-7913-418a-ad7c-9322f98d6210,9398,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,1,0,Bonus,458,No,Rents,4,8,6,1600,600,200,0,200
probe_8072_712b3f82-ed58-484d-bf69-0ef7bb0bec45,8072,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,2,2,1,Salaried,3954,No,Owns,6,12,28,1600,600,200,0,600
probe_9391_e1b9a5a9-4dd2-49c6-9c10-f486ceab975f,9391,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,2,3,Hourly,1155,No,Rents,16,49,59,100,50,30,10,10
probe_2446_cfdf4e6c-05a5-4634-b343-631712001814,2446,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,0,0,0,Salaried,153,Yes,Owns,5,15,31,200,40,25,0,200
probe_8317_e2896423-2024-43b0-9f2b-bb66960b26a7,8317,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,0,2,Bonus,4027,Yes,Rents,8,14,29,200,40,25,0,40
probe_5172_21d15a05-c05c-4c64-916d-2bc802d0bfe6,5172,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,4,3,4,3,Hourly,3252,Yes,Owns,46,55,84,120,100,60,0,60
probe_7680_abf68f19-dd1c-40b7-9ce0-f8d623876264,7680,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,2,4,2,Hourly,2250,No,Owns,48,68,84,20,15,10,10,10
probe_6196_7f3ea6d0-9173-40d1-94b8-9d360183f7b7,6196,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,1,2,1,Hourly,152,Yes,Owns,34,38,64,6450,4000,1500,1000,1500
probe_3428_ab1599b0-5865-4633-8279-56c1d0d99ecd,3428,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,4,4,Hourly,1155,No,Rents,37,75,83,1600,600,200,0,200
probe_5493_71105151-1c89-459a-95de-d6296e88a279,5493,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,2,3,1,Salaried,4592,Yes,Rents,37,41,60,20,15,10,10,15
probe_5978_6de32f6f-ee8e-427a-8b49-7cc510667fad,5978,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,0,0,0,Salaried,4671,Yes,Rents,7,1,2,80,40,20,15,80
probe_4479_bf80daa9-d04e-4c04-abc4-040fe2bd29e9,4479,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Bonus,1440,Yes,Owns,24,49,59,80,90,95,100,90
probe_3296_6d66f357-7a38-475e-9262-dcc3bd9ef515,3296,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,0,0,Hourly,4605,Yes,Rents,4,6,13,100,50,30,10,100
probe_9514_56990aa0-1e81-44a5-a035-815802ee1a54,9514,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,4,4,Salaried,3042,Yes,Rents,37,60,80,50,60,70,80,80
probe_7058_148fb592-82c1-4dff-a54d-7ec1f46bb632,7058,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,0,0,Bonus,4271,No,Rents,3,5,12,20,15,10,10,15
probe_6568_0c1adb4b-ab6f-4d33-b58a-635ac7d744e4,6568,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,1,2,3,Bonus,144,Yes,Owns,24,47,55,80,90,95,100,95
probe_9433_b4de9ce2-4929-411c-94e7-e9aad0c7c0ba,9433,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,2,Salaried,2062,No,Rents,7,19,30,50,60,70,80,70
probe_3313_84b5eef8-f99a-4486-b9cb-999109ae7b53,3313,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,4,2,4,Bonus,861,No,Owns,58,56,100,6450,4000,2000,1500,2000
probe_5503_6076569c-6a38-4ef6-b4d4-d72b1c9fa4b2,5503,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,0,1,Bonus,1972,Yes,Owns,17,14,30,6450,4000,2000,1500,4000
probe_6406_a1dfb401-ed26-460b-a05d-99b95a8243cb,6406,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,1,0,Hourly,2299,Yes,Owns,6,5,5,6450,4000,2000,1500,4000
probe_379_92c82f7f-9d83-45fc-bcb4-54672366b292,379,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,2,3,2,Bonus,1006,No,Owns,50,63,98,200,40,25,0,40
probe_11061_c8ee3780-b18c-409c-83cb-f3166335edb9,11061,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,4,2,3,Bonus,4199,No,Owns,57,67,81,20,15,10,10,10
probe_4285_9c5d1f5c-abb3-4396-801b-e8b3a550f6f3,4285,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,3,4,3,Hourly,3561,Yes,Owns,51,56,75,200,40,25,0,25
probe_2321_d673b22f-3d6e-447b-bd97-c35fa6da74fe,2321,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,0,2,Salaried,4377,No,Rents,10,19,27,120,100,60,0,120
probe_6091_55aaf452-1674-4ee3-a095-83d0cb846538,6091,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4555,No,Rents,2,1,9,200,40,25,0,40
probe_7294_67ae14dc-875a-4406-ade8-26f32308bc30,7294,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,4,4,2,Salaried,1012,Yes,Owns,58,56,100,20,15,10,10,10
probe_2739_0434f1e4-44f5-44eb-9d7f-2c474bda521f,2739,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,2,Salaried,4671,Yes,Rents,57,53,77,200,100,10,0,100
probe_6030_5c1edeec-1773-49b2-a842-d1df23fbdfa6,6030,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,3289,No,Rents,15,12,39,80,90,95,100,90
probe_11081_d774c25e-4920-41e4-bde2-1e034c9f6484,11081,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,3,1,Hourly,2563,Yes,Rents,35,26,75,50,70,80,100,100
probe_11980_81094857-3b64-4099-8284-4ac64df823aa,11980,DEDUCTIBLE,IN-NETWORK,COST IN $,2,2,1,1,Salaried,792,No,Owns,28,24,60,1600,600,200,0,0
probe_7640_4cbe6abc-460d-4ff9-89cd-582d7a364e24,7640,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,0,0,Salaried,153,Yes,Owns,0,4,5,1600,600,200,0,600
probe_7719_a0638448-8ef7-47bd-855c-1e412b930572,7719,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,0,Salaried,4671,Yes,Rents,7,1,2,200,100,10,0,100
probe_11403_a9d9472d-dba9-48d6-8473-b6fe786bbb62,11403,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,1,1,Salaried,2175,No,Owns,16,20,34,75,50,30,0,30
probe_4683_69e76bc8-62a2-4914-90b6-3bebf0770a5f,4683,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,2,1,Hourly,3561,Yes,Owns,12,13,26,50,60,70,80,60
probe_1734_bf6c31a6-7ef3-4bbe-b3e6-4e0f849dd489,1734,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,0,0,Salaried,4671,Yes,Rents,15,12,28,75,50,30,0,75
probe_175_7c24ac69-82f8-429f-973e-12e84e37f355,175,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,4,2,4,2,Hourly,2250,No,Owns,48,68,84,100,50,30,10,50
probe_2587_8bfbde05-d7b8-4823-b52e-d3ef38c5bf32,2587,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,50,60,70,80,60
probe_5258_44119a1e-ceae-4cca-b16c-6c573603049a,5258,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,1,2,3,Bonus,2742,No,Owns,39,50,53,6450,4000,2000,1500,4000
probe_1252_1688e5fe-8d66-4d5f-a088-3c2709fcb672,1252,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,0,0,Hourly,4826,No,Owns,4,5,23,6450,4000,1500,1000,6450
probe_193_a00b80de-75fa-4d21-8fe3-d532e35cc577,193,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,0,0,Bonus,2804,No,Owns,11,11,30,120,100,60,0,120
probe_1173_ac0e90e1-1d5d-4be7-bd7b-770a09dbb217,1173,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,1,3,Salaried,2062,No,Rents,20,47,55,100,50,30,10,50
probe_6066_9398204d-f70d-4989-90aa-e9649cc420d7,6066,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,3,4,Salaried,3601,No,Owns,38,60,78,200,40,25,0,25
probe_9207_1efa7a12-6398-49ce-b216-a20e958bcecb,9207,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,1,3,Bonus,4623,Yes,Owns,19,48,52,50,70,70,80,80
probe_8744_f0b4072b-1e05-48a0-a604-e2d02ba69475,8744,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,1,1,Salaried,3042,Yes,Rents,1,4,5,200,100,10,0,100
probe_9844_5079ccdc-0a16-4549-a890-618e5cbdbe2f,9844,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,2,4,2,Hourly,2250,No,Owns,48,68,84,50,70,80,100,100
probe_5506_c36cf174-56be-4549-a636-071582b89ef7,5506,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,1,1,1,Salaried,3990,No,Rents,6,1,2,6450,4000,2000,1500,6450
probe_2752_ac77fd39-f60e-4e66-83dc-f70652fa1488,2752,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,0,Bonus,458,No,Rents,10,18,32,80,90,95,100,80
probe_6392_4deb57dc-f413-4209-996f-3edc70db15c9,6392,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,2,3,3,Bonus,2363,Yes,Rents,52,64,80,120,100,60,0,60
probe_11986_9e2e5f46-2e21-4043-9b50-59a2402aa46e,11986,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,3,1,Salaried,4539,No,Owns,24,49,59,120,100,60,0,0
probe_4967_5bfb892a-94b0-4cd5-99d8-9cefd6a274f5,4967,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,0,0,Hourly,2246,No,Owns,17,14,34,50,70,80,100,70
probe_1268_44fc25e5-8dc2-4352-b3d8-8a9547379e89,1268,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,3,1,Hourly,1593,No,Owns,16,25,52,200,100,10,0,100
probe_9496_713a2263-a4cc-4203-8c6d-50765f69f88d,9496,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,1,0,Hourly,4144,No,Owns,3,2,0,120,100,60,0,60
probe_10897_a3897fec-af10-40aa-b7fe-563d27e39c46,10897,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,0,0,0,Hourly,874,No,Owns,9,7,9,75,50,30,0,30
probe_3308_34a3b9bc-476d-4847-8e01-17f54d12c089,3308,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,4,Bonus,4027,Yes,Rents,43,60,78,200,100,10,0,10
probe_5668_0dd99df1-6a29-4961-93cf-ebd80f6b60f5,5668,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,0,0,Bonus,3409,Yes,Rents,6,3,4,20,15,10,10,20
probe_3173_d98c813b-b668-4485-b8e8-3e5a1a2126a9,3173,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,1600,600,200,0,1600
probe_6141_e27e4976-78b8-4321-bf91-6d605cc0b63e,6141,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,2,1,Bonus,3149,No,Owns,17,29,55,200,100,10,0,10
probe_4572_f41495cb-ac25-4f2b-adf2-4135a13931a0,4572,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,0,1,0,Salaried,1855,No,Rents,9,10,10,20,15,10,10,20
probe_6418_0a010ff1-f5de-4b2d-9d34-1739db89524e,6418,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,3,3,Salaried,3042,Yes,Rents,16,31,55,50,60,70,80,70
probe_9812_22480645-f6b1-47c6-bd12-f0d31928bf43,9812,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,1,1,0,Salaried,912,Yes,Rents,9,3,4,100,50,30,10,30
probe_656_04c84997-481b-446f-8324-002ff617e0df,656,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,2,1,Bonus,1248,Yes,Rents,18,49,60,50,70,80,100,70
probe_3494_e2b8f9e3-d00a-4335-9598-cd08c6357c1e,3494,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,2,2,Bonus,1962,No,Rents,5,17,35,6450,4000,2000,1500,4000
probe_2251_290477ed-18ed-4913-a36d-8f35c415f5c8,2251,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,3,2,1,Bonus,4493,Yes,Owns,39,31,54,75,50,30,0,50
probe_1027_a2a5c969-61ff-4ec3-8888-2600657853d3,1027,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,0,0,Hourly,2384,No,Rents,6,17,32,100,50,30,10,100
probe_1691_a5021043-45c8-4e74-a193-9c44edbf1ec8,1691,DEDUCTIBLE,IN-NETWORK,COST IN $,0,2,0,1,Bonus,2294,Yes,Owns,10,19,30,1600,600,200,0,1600
probe_8578_55c77c55-0595-40e9-85b7-3661a22658b0,8578,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Bonus,2742,No,Owns,10,10,2,50,60,70,80,60
probe_1317_3f67228b-cd4a-40f7-b758-00831c1e2c56,1317,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,4,2,4,Bonus,4623,Yes,Owns,40,73,76,1600,600,200,0,600
probe_1098_daf70499-079a-4300-9605-312d164298b4,1098,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,2,2,1,Salaried,2175,No,Owns,35,49,59,75,50,30,0,50
probe_10381_b0c68c78-e1a7-43e4-9d25-0a087829ae3e,10381,DEDUCTIBLE,IN-NETWORK,COST IN $,3,4,2,3,Hourly,176,Yes,Rents,45,70,81,1600,600,200,0,0
